date,regime,sizing,sizing_smooth,vix,copper_adx
2015-05-25,NORMAL,1.0,0.9999146671548147,12.13,40.21713503483579
2015-05-26,NORMAL,1.0,0.9999301822175757,14.06,40.52685095231551
2015-05-27,NORMAL,1.0,0.9999428763598346,13.27,41.53746506628495
2015-05-28,NORMAL,1.0,0.9999532624762282,13.31,42.41333063172513
2015-05-29,NORMAL,1.0,0.999961760207823,13.84,44.86924682035347
2015-06-01,NORMAL,1.0,0.9999687128973096,13.97,46.997707517164685
2015-06-02,NORMAL,1.0,0.9999744014614351,14.24,47.258395731914455
2015-06-03,NORMAL,1.0,0.9999790557411741,13.66,47.925122768724144
2015-06-04,NORMAL,1.0,0.9999828637882333,14.71,50.76651452224418
2015-06-05,NORMAL,1.0,0.9999859794630999,14.21,53.22905404196155
2015-06-08,NORMAL,1.0,0.999988528651627,15.29,54.20216507807764
2015-06-09,NORMAL,1.0,0.9999906143513311,14.47,53.24665095622201
2015-06-10,NORMAL,1.0,0.9999923208329071,13.22,47.11558999037924
2015-06-11,NORMAL,1.0,0.9999937170451059,12.85,45.385869942674354
2015-06-12,NORMAL,1.0,0.999994859400541,13.78,43.88677923466345
2015-06-15,MILD_CHOP,0.75,0.9545412486004425,15.39,44.588334199613435
2015-06-16,NORMAL,1.0,0.9628064761276347,14.81,46.607824213983136
2015-06-17,NORMAL,1.0,0.9695689350135193,14.5,48.45544809590925
2015-06-18,NORMAL,1.0,0.9751018559201521,13.19,49.618036506986854
2015-06-19,NORMAL,1.0,0.9796287912073971,13.96,52.277112154285646
2015-06-22,NORMAL,1.0,0.9833326473515067,12.74,54.658891477169036
2015-06-23,NORMAL,1.0,0.9863630751057781,12.11,48.85054046645315
2015-06-24,NORMAL,1.0,0.9888425159956367,13.26,43.81663625716604
2015-06-25,NORMAL,1.0,0.9908711494509754,14.01,39.45391927578388
2015-06-26,NORMAL,1.0,0.992530940459889,14.02,35.672897891919334
2015-06-29,HIGH_CHOP,0.5,0.9029798603762728,18.85,31.02894087956694
2015-06-30,HIGH_CHOP,0.5,0.829710794853314,18.23,27.004178135528193
2015-07-01,HIGH_CHOP,0.5,0.7697633776072569,16.09,23.51605042402795
2015-07-02,HIGH_CHOP,0.5,0.7207154907695738,16.79,21.93770806310233
2015-07-03,HIGH_CHOP,0.5,0.6805854015387421,16.79,19.038594867969593
2015-07-06,HIGH_CHOP,0.5,0.6477516921680617,17.01,23.904609329728686
2015-07-07,HIGH_CHOP,0.5,0.620887748137505,16.09,31.012195453814954
2015-07-08,HIGH_CHOP,0.5,0.5989081575670495,19.66,37.17210342802305
2015-07-09,HIGH_CHOP,0.5,0.5809248561912222,19.97,37.27000485846942
2015-07-10,HIGH_CHOP,0.5,0.5662112459746363,16.83,37.354852764856275
2015-07-13,NORMAL,1.0,0.6450819285247025,13.9,37.42838761705821
2015-07-14,NORMAL,1.0,0.7096124869747564,13.37,38.087152713942174
2015-07-15,NORMAL,1.0,0.7624102166157098,13.23,39.43688418931718
2015-07-16,NORMAL,1.0,0.8056083590492171,12.11,40.606651467975524
2015-07-17,NORMAL,1.0,0.8409522937675413,11.95,42.78284267020046
2015-07-20,NORMAL,1.0,0.8698700585370793,12.25,44.668875045462066
2015-07-21,NORMAL,1.0,0.893530047893974,12.22,46.87189690244973
2015-07-22,NORMAL,1.0,0.9128882210041604,12.12,50.335723394832115
2015-07-23,NORMAL,1.0,0.9287267262761312,12.64,54.228417953173455
2015-07-24,NORMAL,1.0,0.9416855033168345,13.74,57.68280356266047
2015-07-27,NORMAL,1.0,0.9522881390774101,15.6,61.23870041230634
2015-07-28,NORMAL,1.0,0.9609630228815174,13.44,61.83192391662793
2015-07-29,NORMAL,1.0,0.9680606550848778,12.5,60.27812354598322
2015-07-30,NORMAL,1.0,0.973867808705809,12.13,59.71023148308956
2015-07-31,NORMAL,1.0,0.9786191162138438,12.12,59.79066103670934
2015-08-03,NORMAL,1.0,0.9825065496295085,12.56,60.05190077740422
2015-08-04,NORMAL,1.0,0.9856871769695978,13.0,59.83715559412172
2015-08-05,NORMAL,1.0,0.988289508429671,12.51,60.56786134507219
2015-08-06,NORMAL,1.0,0.9904186887151853,13.77,61.201139662562596
2015-08-07,NORMAL,1.0,0.9921607453124244,13.39,61.86815075452139
2015-08-10,NORMAL,1.0,0.9935860643465291,12.23,54.15199534982086
2015-08-11,NORMAL,1.0,0.9947522344653419,13.71,48.59955390352353
2015-08-12,NORMAL,1.0,0.9957063736534615,13.61,43.78743798339917
2015-08-13,NORMAL,1.0,0.9964870329891957,13.49,39.6169375192914
2015-08-14,NORMAL,1.0,0.9971257542638874,12.83,37.078297835267236
2015-08-17,NORMAL,1.0,0.997648344397726,13.02,37.10328300959374
2015-08-18,NORMAL,1.0,0.9980759181435939,13.79,39.46280865293227
2015-08-19,HIGH_CHOP,0.5,0.907516660299304,15.25,42.34458450002825
2015-08-20,HIGH_CHOP,0.5,0.8334227220630669,19.14,39.435203186271465
2015-08-21,NORMAL,1.0,0.8637094998697818,28.03,36.91373938101559
2015-08-24,NORMAL,1.0,0.8884895908025487,40.74,37.836265469119944
2015-08-25,NORMAL,1.0,0.9087642106566307,36.02,38.03144495815786
2015-08-26,NORMAL,1.0,0.9253525359917887,30.32,38.645562848427645
2015-08-27,NORMAL,1.0,0.9389248021750998,26.1,34.81870177405613
2015-08-28,NORMAL,1.0,0.9500293835978089,26.05,31.502088842934143
2015-08-31,NORMAL,1.0,0.9591149502163889,28.43,28.62769096929509
2015-09-01,NORMAL,1.0,0.9665485956315909,31.4,28.97695200110718
2015-09-02,NORMAL,1.0,0.9726306691531197,26.09,29.27964489534432
2015-09-03,NORMAL,1.0,0.9776069111252796,25.61,27.780271472778495
2015-09-04,NORMAL,1.0,0.9816783818297743,27.8,26.48081450655478
2015-09-07,NORMAL,1.0,0.9850095851334517,27.8,25.354618469160894
2015-09-08,HIGH_CHOP,0.5,0.8968260242000968,24.9,29.56094948936913
2015-09-09,NORMAL,1.0,0.9155849288909883,26.23,33.508839335575985
2015-09-10,HIGH_CHOP,0.5,0.8400240327289904,24.37,37.42610478873546
2015-09-11,MILD_CHOP,0.75,0.8236560267782648,23.2,40.82106818147367
2015-09-14,MILD_CHOP,0.75,0.8102640219094893,24.25,39.78711354173119
2015-09-15,MILD_CHOP,0.75,0.7993069270168548,22.54,38.891019520621036
2015-09-16,MILD_CHOP,0.75,0.7903420311956084,21.35,39.12618503651677
2015-09-17,MILD_CHOP,0.75,0.7830071164327704,21.14,39.670494293378404
2015-09-18,HIGH_CHOP,0.5,0.7315512770813576,22.28,35.507489566958235
2015-09-21,HIGH_CHOP,0.5,0.6894510448847471,20.14,31.89955213739409
2015-09-22,HIGH_CHOP,0.5,0.6550054003602476,22.44,33.696963534617325
2015-09-23,HIGH_CHOP,0.5,0.626822600294748,22.13,35.63790360886715
2015-09-24,MILD_CHOP,0.75,0.6492184911502483,23.47,37.43768871983525
2015-09-25,MILD_CHOP,0.75,0.6675424018502031,23.62,39.56777657070308
2015-09-28,NORMAL,1.0,0.7279892378774389,27.63,42.45333931726134
2015-09-29,NORMAL,1.0,0.7774457400815409,26.83,44.95416036427849
2015-09-30,MILD_CHOP,0.75,0.7724556055212607,24.5,39.867982279907636
2015-10-01,MILD_CHOP,0.75,0.7683727681537587,22.55,35.45996127345289
2015-10-02,NORMAL,1.0,0.8104868103076206,20.94,31.639676401192112
2015-10-05,NORMAL,1.0,0.8449437538880531,19.54,30.913629972862434
2015-10-06,NORMAL,1.0,0.8731357986356798,19.4,30.523830421926185
2015-10-07,MILD_CHOP,0.75,0.8507474716110107,18.4,30.252923321874878
2015-10-08,MILD_CHOP,0.75,0.8324297494999178,17.42,27.150257147366897
2015-10-09,NORMAL,1.0,0.86289706777266,17.08,28.11232302048856
2015-10-12,NORMAL,1.0,0.8878248736321763,16.17,29.464012876997394
2015-10-13,NORMAL,1.0,0.9082203511535987,17.67,29.34762407704846
2015-10-14,NORMAL,1.0,0.9249075600347625,18.03,29.246753783759388
2015-10-15,NORMAL,1.0,0.9385607309375328,16.05,29.508352729525946
2015-10-16,NORMAL,1.0,0.9497315071307086,15.05,28.655080283983875
2015-10-19,NORMAL,1.0,0.9588712331069433,14.98,26.45934753566627
2015-10-20,NORMAL,1.0,0.9663491907238626,15.75,24.796496663405527
2015-10-21,MILD_CHOP,0.75,0.9270129742286148,16.7,24.611901829441315
2015-10-22,NORMAL,1.0,0.9402833425506849,14.45,22.26633048085187
2015-10-23,NORMAL,1.0,0.9511409166323785,14.46,20.233501978741018
2015-10-26,NORMAL,1.0,0.9600243863355824,15.29,18.471717276911612
2015-10-27,NORMAL,1.0,0.9672926797291128,15.43,17.329367828133307
2015-10-28,NORMAL,1.0,0.9732394652329104,14.33,16.339331639192114
2015-10-29,NORMAL,1.0,0.9781050170087449,14.61,17.96152953623876
2015-10-30,NORMAL,1.0,0.9820859230071548,15.07,20.218945320591224
2015-11-02,NORMAL,1.0,0.9853430279149449,14.15,22.175372333696693
2015-11-03,NORMAL,1.0,0.9880079319304094,14.54,23.870942411721433
2015-11-04,NORMAL,1.0,0.9901883079430622,15.51,24.185653900664974
2015-11-05,NORMAL,1.0,0.9919722519534144,15.05,29.22001666115834
2015-11-06,NORMAL,1.0,0.993431842507339,14.33,34.11705702490864
2015-11-09,NORMAL,1.0,0.99462605296055,16.52,38.83437396055716
2015-11-10,NORMAL,1.0,0.9956031342404499,15.29,43.60424474777102
2015-11-11,NORMAL,1.0,0.9964025643785499,16.06,47.73813276335636
2015-11-12,NORMAL,1.0,0.9970566435824499,18.37,52.578537137263275
2015-11-13,NORMAL,1.0,0.9975917992947316,20.08,56.77355426131593
2015-11-16,NORMAL,1.0,0.9980296539684168,18.16,61.24538738948615
2015-11-17,NORMAL,1.0,0.9983878987014319,18.84,65.1467726252771
2015-11-18,NORMAL,1.0,0.9986810080284443,16.85,68.80516876084715
2015-11-19,NORMAL,1.0,0.9989208247505452,16.99,71.97577874500786
2015-11-20,NORMAL,1.0,0.9991170384322643,15.47,74.83255842519569
2015-11-23,NORMAL,1.0,0.9992775768991253,15.62,77.54558504615089
2015-11-24,NORMAL,1.0,0.9994089265538297,15.93,77.60086302098006
2015-11-25,NORMAL,1.0,0.9995163944531333,15.19,77.64877059916535
2015-11-26,NORMAL,1.0,0.9996043227343818,15.19,75.19613054362785
2015-11-27,NORMAL,1.0,0.9996762640554033,15.12,73.07050916216201
2015-11-30,NORMAL,1.0,0.999735125136239,16.13,71.22830396489162
2015-12-01,NORMAL,1.0,0.9997832842023773,14.67,65.1797967542972
2015-12-02,NORMAL,1.0,0.9998226870746723,15.91,61.00438402188534
2015-12-03,NORMAL,1.0,0.9998549257883682,18.11,57.70764280034779
2015-12-04,NORMAL,1.0,0.9998813029177558,14.81,50.7124401577133
2015-12-07,MILD_CHOP,0.75,0.9544483387508911,15.84,44.64993120076341
2015-12-08,HIGH_CHOP,0.5,0.8718213680689109,17.6,39.39575677140684
2015-12-09,HIGH_CHOP,0.5,0.8042174829654725,19.61,34.84213893263114
2015-12-10,HIGH_CHOP,0.5,0.7489052133353865,19.34,30.668218465849087
2015-12-11,HIGH_CHOP,0.5,0.7036497200016799,24.39,33.20022595740325
2015-12-14,HIGH_CHOP,0.5,0.6666224981831926,22.73,35.39463245008352
2015-12-15,HIGH_CHOP,0.5,0.6363274985135212,20.95,31.898286069821562
2015-12-16,HIGH_CHOP,0.5,0.6115406806019719,17.86,28.868119206927865
2015-12-17,HIGH_CHOP,0.5,0.5912605568561587,18.94,27.321091001755757
2015-12-18,HIGH_CHOP,0.5,0.5746677283368571,20.7,25.7687796370878
2015-12-21,HIGH_CHOP,0.5,0.5610917777301557,18.7,26.496368583367538
2015-12-22,HIGH_CHOP,0.5,0.5499841817792183,16.6,25.856829937925575
2015-12-23,MILD_CHOP,0.75,0.5863506941829968,15.57,25.302563111875873
2015-12-24,HIGH_CHOP,0.5,0.5706505679679065,15.74,24.822198529299467
2015-12-25,HIGH_CHOP,0.5,0.5578050101555598,15.74,24.40588255773325
2015-12-28,HIGH_CHOP,0.5,0.5472950083090944,16.91,24.04507538237586
2015-12-29,HIGH_CHOP,0.5,0.538695915889259,16.08,26.026971553382815
2015-12-30,HIGH_CHOP,0.5,0.5316602948184846,17.29,28.066361007203387
2015-12-31,HIGH_CHOP,0.5,0.5259038775787601,18.21,26.928296430188638
2016-01-01,HIGH_CHOP,0.5,0.5211940816553492,18.21,25.941973796775855
2016-01-04,HIGH_CHOP,0.5,0.5173406122634675,20.7,27.044554753243652
2016-01-05,HIGH_CHOP,0.5,0.5141877736701097,19.34,28.00012491551574
2016-01-06,HIGH_CHOP,0.5,0.5116081784573625,20.59,28.82828572281822
2016-01-07,HIGH_CHOP,0.5,0.5094976005560239,24.99,33.140592078855775
2016-01-08,NORMAL,1.0,0.5986798550003831,27.01,37.71216167613899
2016-01-11,MILD_CHOP,0.75,0.626192608636677,24.3,43.057127089106
2016-01-12,NORMAL,1.0,0.6941575888845539,22.47,48.03279644475971
2016-01-13,NORMAL,1.0,0.7497652999964532,25.22,51.89381904604992
2016-01-14,NORMAL,1.0,0.7952625181789164,23.95,53.06067141724943
2016-01-15,NORMAL,1.0,0.8324875148736588,27.02,55.20887226767022
2016-01-18,NORMAL,1.0,0.8629443303511752,27.02,57.07064633803491
2016-01-19,NORMAL,1.0,0.8878635430145978,26.05,55.80027483377138
2016-01-20,NORMAL,1.0,0.9082519897392163,27.59,55.25113809169855
2016-01-21,NORMAL,1.0,0.9249334461502678,26.69,52.75019718046613
2016-01-22,NORMAL,1.0,0.9385819104865827,22.34,49.41966583240446
2016-01-25,NORMAL,1.0,0.9497488358526585,24.15,47.194574648782954
2016-01-26,NORMAL,1.0,0.958885411152175,22.5,43.070753722848316
2016-01-27,MILD_CHOP,0.75,0.920906245488143,23.11,41.55691844827689
2016-01-28,MILD_CHOP,0.75,0.889832382672117,22.42,39.60895525458529
2016-01-29,MILD_CHOP,0.75,0.8644083130953684,20.2,37.92072048671923
2016-02-01,MILD_CHOP,0.75,0.8436068016234831,19.98,36.45758368790199
2016-02-02,HIGH_CHOP,0.5,0.7811328376919408,21.98,34.11196050177836
2016-02-03,HIGH_CHOP,0.5,0.730017776293406,21.65,35.6891144240373
2016-02-04,MILD_CHOP,0.75,0.7336509078764231,21.84,38.57478129381849
2016-02-05,MILD_CHOP,0.75,0.7366234700807097,23.38,40.59648457372786
2016-02-08,NORMAL,1.0,0.784510111884217,26.0,40.43787312943781
2016-02-09,NORMAL,1.0,0.8236900915416321,26.54,36.46316353184837
2016-02-10,NORMAL,1.0,0.8557464385340625,26.29,35.51623970623877
2016-02-11,NORMAL,1.0,0.8819743588005966,28.14,34.69557239071045
2016-02-12,NORMAL,1.0,0.9034335662913973,25.4,30.689438035237448
2016-02-15,NORMAL,1.0,0.9209910996929613,25.4,28.754550837163876
2016-02-16,MILD_CHOP,0.75,0.8899018088396956,24.11,27.07764859883345
2016-02-17,MILD_CHOP,0.75,0.8644651163233873,22.31,26.780541311083418
2016-02-18,MILD_CHOP,0.75,0.8436532769918623,21.64,26.523048328366727
2016-02-19,NORMAL,1.0,0.8720799539024329,20.53,27.70601041509008
2016-02-22,NORMAL,1.0,0.8953381441019905,19.38,31.054793241260587
2016-02-23,MILD_CHOP,0.75,0.8689130269925377,20.98,33.95707169060836
2016-02-24,NORMAL,1.0,0.8927470220848035,20.72,36.176029957655174
2016-02-25,NORMAL,1.0,0.91224756352393,19.11,34.353036579257605
2016-02-26,NORMAL,1.0,0.9282025519741246,19.81,35.37188739834876
2016-02-29,NORMAL,1.0,0.9412566334333745,20.55,36.2548914415611
2016-03-01,NORMAL,1.0,0.9519372455363972,17.7,37.40468748305402
2016-03-02,NORMAL,1.0,0.9606759281661432,17.09,40.591405806817065
2016-03-03,NORMAL,1.0,0.9678257594086626,16.7,44.5500460354224
2016-03-04,NORMAL,1.0,0.9736756213343603,16.86,49.62656277335796
2016-03-07,NORMAL,1.0,0.9784618720008402,17.35,54.02621061290212
2016-03-08,NORMAL,1.0,0.9823778952734146,18.67,50.59961420269857
2016-03-09,NORMAL,1.0,0.9855819143146118,18.34,47.62989731385549
2016-03-10,NORMAL,1.0,0.9882033844392277,18.05,45.05614267685815
2016-03-11,NORMAL,1.0,0.9903482236320953,16.5,43.85785928400794
2016-03-14,NORMAL,1.0,0.9921030920626233,16.92,42.81934701020442
2016-03-15,NORMAL,1.0,0.9935388935057825,16.84,41.9193030395747
2016-03-16,NORMAL,1.0,0.9947136401410948,14.99,40.23997631972394
2016-03-17,NORMAL,1.0,0.9956747964790775,14.44,42.41441461455853
2016-03-18,NORMAL,1.0,0.9964611971192452,14.02,44.298927803415175
2016-03-21,NORMAL,1.0,0.9971046158248369,13.79,45.93217256709094
2016-03-22,NORMAL,1.0,0.9976310493112301,14.17,47.37596240239269
2016-03-23,NORMAL,1.0,0.9980617676182792,14.94,41.691105403714964
2016-03-24,NORMAL,1.0,0.9984141735058647,14.74,36.9862467356216
2016-03-25,NORMAL,1.0,0.9987025055957075,14.74,32.90870255660735
2016-03-28,NORMAL,1.0,0.9989384136692152,15.24,29.374830934795003
2016-03-29,NORMAL,1.0,0.9991314293657214,13.82,29.374610940484903
2016-03-30,NORMAL,1.0,0.9992893512992265,13.56,30.15926353323472
2016-03-31,NORMAL,1.0,0.9994185601539125,13.95,31.918425320631897
2016-04-01,NORMAL,1.0,0.9995242764895647,13.1,33.91448568613467
2016-04-04,NORMAL,1.0,0.99961077167328,14.12,37.832462856854136
2016-04-05,NORMAL,1.0,0.9996815404599564,15.42,41.22804307147767
2016-04-06,NORMAL,1.0,0.9997394421945096,14.09,42.924123204505364
2016-04-07,NORMAL,1.0,0.9997868163409624,16.16,47.02114026103177
2016-04-08,NORMAL,1.0,0.9998255770062419,15.36,50.57883975872105
2016-04-11,NORMAL,1.0,0.9998572902778342,16.26,52.36438410359417
2016-04-12,NORMAL,1.0,0.9998832375000462,14.85,46.50601566917382
2016-04-13,NORMAL,1.0,0.9999044670454922,13.84,41.98883932347579
2016-04-14,NORMAL,1.0,0.9999218366735845,13.72,38.114912636457746
2016-04-15,NORMAL,1.0,0.9999360481874782,13.62,33.49800693132216
2016-04-18,NORMAL,1.0,0.9999476757897547,13.35,29.49668865353798
2016-04-19,NORMAL,1.0,0.9999571892825265,13.24,30.538291058431177
2016-04-20,NORMAL,1.0,0.9999649730493398,13.28,32.63674957504406
2016-04-21,NORMAL,1.0,0.9999713415858233,13.95,34.85249388807148
2016-04-22,NORMAL,1.0,0.9999765522065827,13.22,37.58240391530916
2016-04-25,NORMAL,1.0,0.9999808154417493,14.08,39.94832593891515
2016-04-26,NORMAL,1.0,0.9999843035432494,13.96,39.00965151847838
2016-04-27,NORMAL,1.0,0.9999871574444767,13.77,34.39648735775555
2016-04-28,MILD_CHOP,0.75,0.9545349470000264,15.22,30.39841175179576
2016-04-29,MILD_CHOP,0.75,0.9173467748182034,15.7,31.307607960224743
2016-05-02,NORMAL,1.0,0.9323746339421664,14.68,32.09557800752986
2016-05-03,MILD_CHOP,0.75,0.8992156095890451,15.6,29.345892196670057
2016-05-04,MILD_CHOP,0.75,0.8720854987546732,16.05,28.651275822759075
2016-05-05,MILD_CHOP,0.75,0.8498881353447326,15.91,30.10687772956192
2016-05-06,NORMAL,1.0,0.8771812016456904,14.72,31.368399382124384
2016-05-09,NORMAL,1.0,0.8995118922555647,14.57,34.44712173625957
2016-05-10,NORMAL,1.0,0.9177824573000075,13.63,37.21820448583806
2016-05-11,NORMAL,1.0,0.9327311014272788,14.69,38.235717968010114
2016-05-12,NORMAL,1.0,0.9449618102586825,14.41,40.51674436059222
2016-05-13,MILD_CHOP,0.75,0.9095142083934674,15.04,42.49363390083005
2016-05-16,NORMAL,1.0,0.9259661705037461,14.68,42.92149928625192
2016-05-17,MILD_CHOP,0.75,0.8939723213212467,15.57,42.38303353433628
2016-05-18,MILD_CHOP,0.75,0.8677955356264745,15.95,42.956183062537555
2016-05-19,MILD_CHOP,0.75,0.84637816551257,16.33,44.36527853864275
2016-05-20,NORMAL,1.0,0.874309408146648,15.2,45.642453914961834
2016-05-23,NORMAL,1.0,0.8971622430290755,15.82,47.22183567588332
2016-05-24,NORMAL,1.0,0.9158600170237889,14.42,46.214056377078634
2016-05-25,NORMAL,1.0,0.9311581957467363,13.9,41.033095119279125
2016-05-26,NORMAL,1.0,0.9436748874291478,13.43,36.05551065774149
2016-05-27,NORMAL,1.0,0.9539158169874846,13.12,32.97042300022152
2016-05-30,NORMAL,1.0,0.9622947593533964,13.12,30.29668036370421
2016-05-31,NORMAL,1.0,0.9691502576527788,14.19,26.50546693773043
2016-06-01,NORMAL,1.0,0.97475930171591,14.2,26.538470253741224
2016-06-02,NORMAL,1.0,0.9793485195857445,13.63,27.52210610097095
2016-06-03,NORMAL,1.0,0.9831033342065183,13.47,24.437031624809556
2016-06-06,NORMAL,1.0,0.9861754552598785,13.65,21.763300412136346
2016-06-07,NORMAL,1.0,0.9886890088489915,14.05,23.7542335763666
2016-06-08,NORMAL,1.0,0.9907455526946294,14.08,25.47970898536616
2016-06-09,NORMAL,1.0,0.9924281794774239,14.64,28.526374868016436
2016-06-10,HIGH_CHOP,0.5,0.9028957832088014,17.03,31.304487625767077
2016-06-13,HIGH_CHOP,0.5,0.8296420044435647,20.97,30.48089933834619
2016-06-14,HIGH_CHOP,0.5,0.7697070945447347,20.5,29.76712282258142
2016-06-15,HIGH_CHOP,0.5,0.7206694409911466,20.14,27.418096631804808
2016-06-16,HIGH_CHOP,0.5,0.6805477244473017,19.37,25.382273933131742
2016-06-17,HIGH_CHOP,0.5,0.6477208654568832,19.41,23.617894260948418
2016-06-20,HIGH_CHOP,0.5,0.6208625262829045,18.37,26.04673206590482
2016-06-21,HIGH_CHOP,0.5,0.5988875215041946,18.48,28.921446154250546
2016-06-22,HIGH_CHOP,0.5,0.5809079721397955,21.17,32.25211111122986
2016-06-23,HIGH_CHOP,0.5,0.5661974317507418,17.25,36.74317763606212
2016-06-24,NORMAL,1.0,0.6450706259778796,25.76,40.385233327516914
2016-06-27,HIGH_CHOP,0.5,0.618694148527356,23.85,43.54168159344441
2016-06-28,HIGH_CHOP,0.5,0.5971133942496549,18.75,47.96171550813218
2016-06-29,MILD_CHOP,0.75,0.6249109589315358,16.64,52.00951704151876
2016-06-30,MILD_CHOP,0.75,0.6476544209439838,15.63,55.59692616296532
2016-07-01,NORMAL,1.0,0.711717253499623,14.77,59.352292119799074
2016-07-04,NORMAL,1.0,0.7641322983178733,14.77,62.606942615721664
2016-07-05,NORMAL,1.0,0.8070173349873508,15.58,59.04274151213322
2016-07-06,NORMAL,1.0,0.8421050922623778,14.96,52.157718624511716
2016-07-07,NORMAL,1.0,0.8708132573055818,14.76,46.86857974592467
2016-07-08,NORMAL,1.0,0.8943017559772941,13.2,42.284659384482566
2016-07-11,NORMAL,1.0,0.913519618526877,13.54,36.94577009546041
2016-07-12,NORMAL,1.0,0.929243324249263,13.55,36.49220174207899
2016-07-13,NORMAL,1.0,0.9421081743857607,13.04,37.65164159508676
2016-07-14,NORMAL,1.0,0.9526339608610768,12.82,38.720169237641116
2016-07-15,NORMAL,1.0,0.9612459679772445,12.67,38.426213528708296
2016-07-18,NORMAL,1.0,0.9682921556177455,12.44,38.17145191429985
2016-07-19,NORMAL,1.0,0.9740572182327007,11.97,39.29118509441037
2016-07-20,NORMAL,1.0,0.9787740876449369,11.77,40.26162051717283
2016-07-21,NORMAL,1.0,0.9826333444367665,12.74,41.10266455023361
2016-07-22,NORMAL,1.0,0.9857909181755362,12.02,37.93945443777369
2016-07-25,NORMAL,1.0,0.9883743875981659,12.87,33.712022365191
2016-07-26,NORMAL,1.0,0.9904881353075903,13.05,30.668138077121583
2016-07-27,NORMAL,1.0,0.9922175652516647,12.83,28.36508392046167
2016-07-28,NORMAL,1.0,0.9936325533877257,12.72,26.369103651356415
2016-07-29,NORMAL,1.0,0.9947902709535936,11.87,23.259039408813837
2016-08-01,NORMAL,1.0,0.9957374944165764,12.44,20.829565464312246
2016-08-02,NORMAL,1.0,0.9965124954317444,13.37,18.724021379077534
2016-08-03,NORMAL,1.0,0.9971465871714271,12.86,17.50683773618642
2016-08-04,NORMAL,1.0,0.9976653895038949,12.42,19.56416302862073
2016-08-05,NORMAL,1.0,0.9980898641395504,11.39,23.32695839525762
2016-08-08,NORMAL,1.0,0.9984371615687229,11.5,26.58804771300959
2016-08-09,NORMAL,1.0,0.9987213140107731,11.66,29.87090280360797
2016-08-10,NORMAL,1.0,0.9989538023724507,12.05,31.16681322945754
2016-08-11,NORMAL,1.0,0.999144020122914,11.68,28.96337041476512
2016-08-12,NORMAL,1.0,0.9992996528278386,11.55,30.630421652533215
2016-08-15,NORMAL,1.0,0.9994269886773224,11.81,32.07519939193223
2016-08-16,NORMAL,1.0,0.9995311725541729,12.64,28.898747213428063
